"figure","country","year","predicted_stage","indicator","value"
"ED 3","Ireland",2011,"Stage 3","obesity",22.2
"ED 3","Ireland",2012,"Stage 3","obesity",22.8
"ED 3","Ireland",2013,"Stage 3","obesity",23.4
"ED 3","Ireland",2014,"Stage 3","obesity",24
"ED 3","Ireland",2015,"Stage 3","obesity",24.7
"ED 3","Ireland",2016,"Stage 3","obesity",25.3
"ED 3","Israel",1975,"Stage 2","obesity",12.9
"ED 3","Israel",1976,"Stage 2","obesity",13.3
"ED 3","Israel",1977,"Stage 2","obesity",13.6
"ED 3","Israel",1978,"Stage 2","obesity",13.9
"ED 3","Israel",1979,"Stage 2","obesity",14.2
"ED 3","Israel",1980,"Stage 2","obesity",14.6
"ED 3","Israel",1981,"Stage 2","obesity",14.9
"ED 3","Israel",1982,"Stage 2","obesity",15.2
"ED 3","Israel",1983,"Stage 2","obesity",15.5
"ED 3","Israel",1984,"Stage 2","obesity",15.9
"ED 3","Israel",1985,"Stage 2","obesity",16.2
"ED 3","Israel",1986,"Stage 2","obesity",16.5
"ED 3","Israel",1987,"Stage 2","obesity",16.8
"ED 3","Israel",1988,"Stage 2","obesity",17.1
"ED 3","Israel",1989,"Stage 2","obesity",17.5
"ED 3","Israel",1990,"Stage 2","obesity",17.8
"ED 3","Israel",1991,"Stage 2","obesity",18.1
"ED 3","Israel",1992,"Stage 2","obesity",18.4
"ED 3","Israel",1993,"Stage 2","obesity",18.8
"ED 3","Israel",1994,"Stage 2","obesity",19.1
"ED 3","Israel",1995,"Stage 2","obesity",19.5
"ED 3","Israel",1996,"Stage 2","obesity",19.8
"ED 3","Israel",1997,"Stage 2","obesity",20.1
"ED 3","Israel",1998,"Stage 2","obesity",20.4
"ED 3","Israel",1999,"Stage 2","obesity",20.8
"ED 3","Israel",2000,"Stage 3","obesity",21.1
"ED 3","Israel",2001,"Stage 3","obesity",21.4
"ED 3","Israel",2002,"Stage 3","obesity",21.7
"ED 3","Israel",2003,"Stage 3","obesity",22.1
"ED 3","Israel",2004,"Stage 3","obesity",22.4
"ED 3","Israel",2005,"Stage 3","obesity",22.7
"ED 3","Israel",2006,"Stage 3","obesity",23
"ED 3","Israel",2007,"Stage 3","obesity",23.3
"ED 3","Israel",2008,"Stage 3","obesity",23.6
"ED 3","Israel",2009,"Stage 3","obesity",23.9
"ED 3","Israel",2010,"Stage 3","obesity",24.2
"ED 3","Israel",2011,"Stage 3","obesity",24.5
"ED 3","Israel",2012,"Stage 3","obesity",24.8
"ED 3","Israel",2013,"Stage 3","obesity",25.1
"ED 3","Israel",2014,"Stage 3","obesity",25.5
"ED 3","Israel",2015,"Stage 3","obesity",25.8
"ED 3","Israel",2016,"Stage 3","obesity",26.1
"ED 3","Italy",1975,"Stage 2","obesity",8.4
"ED 3","Italy",1976,"Stage 2","obesity",8.6
"ED 3","Italy",1977,"Stage 2","obesity",8.9
"ED 3","Italy",1978,"Stage 2","obesity",9.1
"ED 3","Italy",1979,"Stage 2","obesity",9.3
"ED 3","Italy",1980,"Stage 2","obesity",9.6
"ED 3","Italy",1981,"Stage 2","obesity",9.8
"ED 3","Italy",1982,"Stage 2","obesity",10.1
"ED 3","Italy",1983,"Stage 2","obesity",10.3
"ED 3","Italy",1984,"Stage 2","obesity",10.6
"ED 3","Italy",1985,"Stage 2","obesity",10.8
"ED 3","Italy",1986,"Stage 2","obesity",11.1
"ED 3","Italy",1987,"Stage 2","obesity",11.3
"ED 3","Italy",1988,"Stage 2","obesity",11.6
"ED 3","Italy",1989,"Stage 2","obesity",11.9
"ED 3","Italy",1990,"Stage 2","obesity",12.1
"ED 3","Italy",1991,"Stage 2","obesity",12.4
"ED 3","Italy",1992,"Stage 2","obesity",12.7
"ED 3","Italy",1993,"Stage 2","obesity",12.9
"ED 3","Italy",1994,"Stage 2","obesity",13.2
"ED 3","Italy",1995,"Stage 2","obesity",13.5
"ED 3","Italy",1996,"Stage 2","obesity",13.8
"ED 3","Italy",1997,"Stage 2","obesity",14.1
"ED 3","Italy",1998,"Stage 2","obesity",14.4
"ED 3","Italy",1999,"Stage 2","obesity",14.7
"ED 3","Italy",2000,"Stage 3","obesity",15
"ED 3","Italy",2001,"Stage 3","obesity",15.3
"ED 3","Italy",2002,"Stage 3","obesity",15.6
"ED 3","Italy",2003,"Stage 3","obesity",15.9
"ED 3","Italy",2004,"Stage 3","obesity",16.2
"ED 3","Italy",2005,"Stage 3","obesity",16.5
"ED 3","Italy",2006,"Stage 3","obesity",16.9
"ED 3","Italy",2007,"Stage 3","obesity",17.2
"ED 3","Italy",2008,"Stage 3","obesity",17.5
"ED 3","Italy",2009,"Stage 3","obesity",17.8
"ED 3","Italy",2010,"Stage 3","obesity",18.1
"ED 3","Italy",2011,"Stage 3","obesity",18.3
"ED 3","Italy",2012,"Stage 3","obesity",18.7
"ED 3","Italy",2013,"Stage 3","obesity",19
"ED 3","Italy",2014,"Stage 3","obesity",19.3
"ED 3","Italy",2015,"Stage 3","obesity",19.6
"ED 3","Italy",2016,"Stage 3","obesity",19.9
"ED 3","Japan",1975,"Stage 1","obesity",1
"ED 3","Japan",1976,"Stage 1","obesity",1.1
"ED 3","Japan",1977,"Stage 1","obesity",1.1
"ED 3","Japan",1978,"Stage 1","obesity",1.2
"ED 3","Japan",1979,"Stage 1","obesity",1.2
"ED 3","Japan",1980,"Stage 1","obesity",1.2
"ED 3","Japan",1981,"Stage 1","obesity",1.2
"ED 3","Japan",1982,"Stage 1","obesity",1.3
"ED 3","Japan",1983,"Stage 1","obesity",1.3
"ED 3","Japan",1984,"Stage 1","obesity",1.3
"ED 3","Japan",1985,"Stage 1","obesity",1.4
"ED 3","Japan",1986,"Stage 1","obesity",1.4
"ED 3","Japan",1987,"Stage 1","obesity",1.4
"ED 3","Japan",1988,"Stage 1","obesity",1.5
"ED 3","Japan",1989,"Stage 1","obesity",1.5
"ED 3","Japan",1990,"Stage 2","obesity",1.5
"ED 3","Japan",1991,"Stage 2","obesity",1.6
"ED 3","Japan",1992,"Stage 2","obesity",1.6
"ED 3","Japan",1993,"Stage 2","obesity",1.7
"ED 3","Japan",1994,"Stage 2","obesity",1.7
"ED 3","Japan",1995,"Stage 2","obesity",1.8
"ED 3","Japan",1996,"Stage 2","obesity",1.8
"ED 3","Japan",1997,"Stage 2","obesity",1.9
"ED 3","Japan",1998,"Stage 2","obesity",1.9
"ED 3","Japan",1999,"Stage 2","obesity",2
"ED 3","Japan",2000,"Stage 2","obesity",2.1
"ED 3","Japan",2001,"Stage 2","obesity",2.2
"ED 3","Japan",2002,"Stage 2","obesity",2.2
"ED 3","Japan",2003,"Stage 2","obesity",2.4
"ED 3","Japan",2004,"Stage 2","obesity",2.5
"ED 3","Japan",2005,"Stage 2","obesity",2.6
"ED 3","Japan",2006,"Stage 2","obesity",2.7
"ED 3","Japan",2007,"Stage 2","obesity",2.9
"ED 3","Japan",2008,"Stage 2","obesity",3
"ED 3","Japan",2009,"Stage 2","obesity",3.2
"ED 3","Japan",2010,"Stage 2","obesity",3.3
"ED 3","Japan",2011,"Stage 2","obesity",3.5
"ED 3","Japan",2012,"Stage 2","obesity",3.6
"ED 3","Japan",2013,"Stage 2","obesity",3.8
"ED 3","Japan",2014,"Stage 2","obesity",3.9
"ED 3","Japan",2015,"Stage 2","obesity",4.1
"ED 3","Japan",2016,"Stage 2","obesity",4.3
"ED 3","Kazakhstan",2010,"Stage 2","obesity",18
"ED 3","Kazakhstan",2011,"Stage 2","obesity",18.5
"ED 3","Kazakhstan",2012,"Stage 2","obesity",19
"ED 3","Kazakhstan",2013,"Stage 2","obesity",19.5
"ED 3","Kazakhstan",2014,"Stage 2","obesity",20
"ED 3","Kazakhstan",2015,"Stage 2","obesity",20.5
"ED 3","Kazakhstan",2016,"Stage 2","obesity",21
"ED 3","Kuwait",1980,"Stage 2","obesity",20.8
"ED 3","Kuwait",1981,"Stage 2","obesity",21.3
"ED 3","Kuwait",1982,"Stage 2","obesity",21.9
"ED 3","Kuwait",1983,"Stage 2","obesity",22.4
"ED 3","Kuwait",1984,"Stage 2","obesity",23
"ED 3","Kuwait",1985,"Stage 2","obesity",23.6
"ED 3","Kuwait",1986,"Stage 2","obesity",24.3
"ED 3","Kuwait",1987,"Stage 2","obesity",24.9
"ED 3","Kuwait",1988,"Stage 2","obesity",25.5
"ED 3","Kuwait",1989,"Stage 2","obesity",26
"ED 3","Kuwait",1990,"Stage 2","obesity",26.4
"ED 3","Kuwait",1991,"Stage 2","obesity",26.7
"ED 3","Kuwait",1992,"Stage 2","obesity",26.9
"ED 3","Kuwait",1993,"Stage 2","obesity",27
"ED 3","Kuwait",1994,"Stage 2","obesity",27.2
"ED 3","Kuwait",1995,"Stage 2","obesity",27.4
"ED 3","Kuwait",1996,"Stage 2","obesity",27.8
"ED 3","Kuwait",1997,"Stage 2","obesity",28.2
"ED 3","Kuwait",1998,"Stage 2","obesity",28.7
"ED 3","Kuwait",1999,"Stage 2","obesity",29.1
"ED 3","Lebanon",2010,"Stage 2","obesity",28.7
"ED 3","Lebanon",2011,"Stage 2","obesity",29.2
"ED 3","Lebanon",2012,"Stage 2","obesity",29.7
"ED 3","Lebanon",2013,"Stage 2","obesity",30.3
"ED 3","Lebanon",2014,"Stage 2","obesity",30.8
"ED 3","Lebanon",2015,"Stage 2","obesity",31.4
"ED 3","Lebanon",2016,"Stage 2","obesity",32
"ED 3","Lithuania",2000,"Stage 2","obesity",21.6
"ED 3","Lithuania",2001,"Stage 2","obesity",21.9
"ED 3","Lithuania",2002,"Stage 2","obesity",22.1
"ED 3","Lithuania",2003,"Stage 2","obesity",22.4
"ED 3","Lithuania",2004,"Stage 2","obesity",22.6
"ED 3","Lithuania",2005,"Stage 2","obesity",22.9
"ED 3","Lithuania",2006,"Stage 2","obesity",23.2
"ED 3","Lithuania",2007,"Stage 2","obesity",23.5
"ED 3","Lithuania",2008,"Stage 2","obesity",23.8
"ED 3","Lithuania",2009,"Stage 2","obesity",24.1
"ED 3","Lithuania",2010,"Stage 2","obesity",24.4
"ED 3","Lithuania",2011,"Stage 2","obesity",24.7
"ED 3","Lithuania",2012,"Stage 2","obesity",25
"ED 3","Lithuania",2013,"Stage 2","obesity",25.3
"ED 3","Lithuania",2014,"Stage 2","obesity",25.6
"ED 3","Lithuania",2015,"Stage 2","obesity",26
"ED 3","Lithuania",2016,"Stage 2","obesity",26.3
"ED 3","Malaysia",1980,"Stage 1","obesity",2
"ED 3","Malaysia",1981,"Stage 1","obesity",2.2
"ED 3","Malaysia",1982,"Stage 1","obesity",2.3
"ED 3","Malaysia",1983,"Stage 1","obesity",2.5
"ED 3","Malaysia",1984,"Stage 1","obesity",2.6
"ED 3","Malaysia",1985,"Stage 1","obesity",2.8
"ED 3","Malaysia",1986,"Stage 1","obesity",3
"ED 3","Malaysia",1987,"Stage 1","obesity",3.2
"ED 3","Malaysia",1988,"Stage 1","obesity",3.4
"ED 3","Malaysia",1989,"Stage 1","obesity",3.6
"ED 3","Malaysia",1990,"Stage 1","obesity",3.8
"ED 3","Malaysia",1991,"Stage 1","obesity",4
"ED 3","Malaysia",1992,"Stage 1","obesity",4.3
"ED 3","Malaysia",1993,"Stage 1","obesity",4.5
"ED 3","Malaysia",1994,"Stage 1","obesity",4.8
"ED 3","Malaysia",1995,"Stage 1","obesity",5.1
"ED 3","Malaysia",1996,"Stage 1","obesity",5.5
"ED 3","Malaysia",1997,"Stage 1","obesity",5.8
"ED 3","Malaysia",1998,"Stage 1","obesity",6.2
"ED 3","Malaysia",1999,"Stage 1","obesity",6.6
"ED 3","Malaysia",2000,"Stage 1","obesity",7
"ED 3","Malaysia",2001,"Stage 1","obesity",7.5
"ED 3","Malaysia",2002,"Stage 1","obesity",7.9
"ED 3","Malaysia",2003,"Stage 1","obesity",8.4
"ED 3","Malaysia",2004,"Stage 1","obesity",8.9
"ED 3","Malaysia",2005,"Stage 1","obesity",9.4
"ED 3","Malaysia",2006,"Stage 1","obesity",9.9
"ED 3","Malaysia",2007,"Stage 1","obesity",10.4
"ED 3","Malaysia",2008,"Stage 1","obesity",10.9
"ED 3","Malaysia",2009,"Stage 1","obesity",11.5
"ED 3","Malaysia",2010,"Stage 1","obesity",12
"ED 3","Malaysia",2011,"Stage 1","obesity",12.6
"ED 3","Malaysia",2012,"Stage 1","obesity",13.1
"ED 3","Malaysia",2013,"Stage 1","obesity",13.7
"ED 3","Malaysia",2014,"Stage 1","obesity",14.3
"ED 3","Malaysia",2015,"Stage 1","obesity",14.9
"ED 3","Malaysia",2016,"Stage 1","obesity",15.6
"ED 3","Malta",1990,"Stage 2","obesity",19.6
"ED 3","Malta",1991,"Stage 2","obesity",19.9
"ED 3","Malta",1992,"Stage 2","obesity",20.3
"ED 3","Malta",1993,"Stage 2","obesity",20.6
"ED 3","Malta",1994,"Stage 2","obesity",20.9
"ED 3","Malta",1995,"Stage 2","obesity",21.3
"ED 3","Malta",1996,"Stage 2","obesity",21.6
"ED 3","Malta",1997,"Stage 2","obesity",22
"ED 3","Malta",1998,"Stage 2","obesity",22.4
"ED 3","Malta",1999,"Stage 2","obesity",22.7
"ED 3","Malta",2000,"Stage 2","obesity",23.1
"ED 3","Malta",2001,"Stage 2","obesity",23.5
"ED 3","Malta",2002,"Stage 2","obesity",23.9
"ED 3","Malta",2003,"Stage 2","obesity",24.2
"ED 3","Malta",2004,"Stage 2","obesity",24.6
"ED 3","Malta",2005,"Stage 2","obesity",25
"ED 3","Malta",2006,"Stage 2","obesity",25.3
"ED 3","Malta",2007,"Stage 2","obesity",25.7
"ED 3","Malta",2008,"Stage 2","obesity",26.1
"ED 3","Malta",2009,"Stage 2","obesity",26.4
"ED 3","Mexico",2000,"Stage 1","obesity",20.8
"ED 3","Mexico",2001,"Stage 1","obesity",21.3
"ED 3","Mexico",2002,"Stage 1","obesity",21.8
"ED 3","Mexico",2003,"Stage 1","obesity",22.3
"ED 3","Mexico",2004,"Stage 1","obesity",22.8
"ED 3","Mexico",2005,"Stage 1","obesity",23.3
"ED 3","Mexico",2006,"Stage 1","obesity",23.8
"ED 3","Mexico",2007,"Stage 1","obesity",24.3
"ED 3","Mexico",2008,"Stage 1","obesity",24.8
"ED 3","Mexico",2009,"Stage 1","obesity",25.3
"ED 3","Mexico",2010,"Stage 1","obesity",25.8
"ED 3","Mexico",2011,"Stage 1","obesity",26.3
"ED 3","Mexico",2012,"Stage 1","obesity",26.8
"ED 3","Mexico",2013,"Stage 1","obesity",27.3
"ED 3","Mexico",2014,"Stage 1","obesity",27.8
"ED 3","Mexico",2015,"Stage 1","obesity",28.3
"ED 3","Mexico",2016,"Stage 1","obesity",28.9
"ED 3","Moldova",2010,"Stage 2","obesity",16.9
"ED 3","Moldova",2011,"Stage 2","obesity",17.2
"ED 3","Moldova",2012,"Stage 2","obesity",17.5
"ED 3","Moldova",2013,"Stage 2","obesity",17.8
"ED 3","Moldova",2014,"Stage 2","obesity",18.2
"ED 3","Moldova",2015,"Stage 2","obesity",18.5
"ED 3","Moldova",2016,"Stage 2","obesity",18.9
"ED 3","Nepal",2010,"Stage 2","obesity",2.9
"ED 3","Nepal",2011,"Stage 2","obesity",3.1
"ED 3","Nepal",2012,"Stage 2","obesity",3.3
"ED 3","Nepal",2013,"Stage 2","obesity",3.5
"ED 3","Nepal",2014,"Stage 2","obesity",3.7
"ED 3","Nepal",2015,"Stage 2","obesity",3.9
"ED 3","Nepal",2016,"Stage 2","obesity",4.1
"ED 3","Netherlands",1975,"Stage 2","obesity",5.5
"ED 3","Netherlands",1976,"Stage 2","obesity",5.7
"ED 3","Netherlands",1977,"Stage 2","obesity",5.8
"ED 3","Netherlands",1978,"Stage 2","obesity",6
"ED 3","Netherlands",1979,"Stage 2","obesity",6.2
"ED 3","Netherlands",1980,"Stage 2","obesity",6.5
"ED 3","Netherlands",1981,"Stage 2","obesity",6.7
"ED 3","Netherlands",1982,"Stage 2","obesity",6.9
"ED 3","Netherlands",1983,"Stage 2","obesity",7.2
"ED 3","Netherlands",1984,"Stage 2","obesity",7.4
"ED 3","Netherlands",1985,"Stage 2","obesity",7.7
"ED 3","Netherlands",1986,"Stage 2","obesity",7.9
"ED 3","Netherlands",1987,"Stage 2","obesity",8.2
"ED 3","Netherlands",1988,"Stage 2","obesity",8.5
"ED 3","Netherlands",1989,"Stage 2","obesity",8.8
"ED 3","Netherlands",1990,"Stage 3","obesity",9.1
"ED 3","Netherlands",1991,"Stage 3","obesity",9.4
"ED 3","Netherlands",1992,"Stage 3","obesity",9.8
"ED 3","Netherlands",1993,"Stage 3","obesity",10.1
"ED 3","Netherlands",1994,"Stage 3","obesity",10.5
"ED 3","Netherlands",1995,"Stage 3","obesity",10.9
"ED 3","Netherlands",1996,"Stage 3","obesity",11.3
"ED 3","Netherlands",1997,"Stage 3","obesity",11.7
"ED 3","Netherlands",1998,"Stage 3","obesity",12.2
"ED 3","Netherlands",1999,"Stage 3","obesity",12.6
"ED 3","Netherlands",2000,"Stage 3","obesity",13
"ED 3","Netherlands",2001,"Stage 3","obesity",13.5
"ED 3","Netherlands",2002,"Stage 3","obesity",13.9
"ED 3","Netherlands",2003,"Stage 3","obesity",14.4
"ED 3","Netherlands",2004,"Stage 3","obesity",14.9
"ED 3","Netherlands",2005,"Stage 3","obesity",15.4
"ED 3","Netherlands",2006,"Stage 3","obesity",15.8
"ED 3","Netherlands",2007,"Stage 3","obesity",16.3
"ED 3","Netherlands",2008,"Stage 3","obesity",16.8
"ED 3","Netherlands",2009,"Stage 3","obesity",17.3
"ED 3","Netherlands",2010,"Stage 3","obesity",17.7
"ED 3","Netherlands",2011,"Stage 3","obesity",18.2
"ED 3","Netherlands",2012,"Stage 3","obesity",18.6
"ED 3","Netherlands",2013,"Stage 3","obesity",19.1
"ED 3","Netherlands",2014,"Stage 3","obesity",19.5
"ED 3","Netherlands",2015,"Stage 3","obesity",20
"ED 3","Netherlands",2016,"Stage 3","obesity",20.4
"ED 3","New Zealand",1975,"Stage 3","obesity",10.9
"ED 3","New Zealand",1976,"Stage 3","obesity",11.2
"ED 3","New Zealand",1977,"Stage 3","obesity",11.5
"ED 3","New Zealand",1978,"Stage 3","obesity",11.9
"ED 3","New Zealand",1979,"Stage 3","obesity",12.2
"ED 3","New Zealand",1990,"Stage 2","obesity",16.4
"ED 3","New Zealand",1991,"Stage 2","obesity",16.9
"ED 3","New Zealand",1992,"Stage 2","obesity",17.3
"ED 3","New Zealand",1993,"Stage 2","obesity",17.8
"ED 3","New Zealand",1994,"Stage 2","obesity",18.3
"ED 3","New Zealand",1995,"Stage 2","obesity",18.8
"ED 3","New Zealand",1996,"Stage 2","obesity",19.4
"ED 3","New Zealand",1997,"Stage 2","obesity",19.9
"ED 3","New Zealand",1998,"Stage 2","obesity",20.4
"ED 3","New Zealand",1999,"Stage 2","obesity",21
"ED 3","New Zealand",2000,"Stage 3","obesity",21.5
"ED 3","New Zealand",2001,"Stage 3","obesity",22.1
"ED 3","New Zealand",2002,"Stage 3","obesity",22.7
"ED 3","New Zealand",2003,"Stage 3","obesity",23.2
"ED 3","New Zealand",2004,"Stage 3","obesity",23.8
"ED 3","New Zealand",2005,"Stage 3","obesity",24.4
"ED 3","New Zealand",2006,"Stage 3","obesity",24.9
"ED 3","New Zealand",2007,"Stage 3","obesity",25.5
"ED 3","New Zealand",2008,"Stage 3","obesity",26.1
"ED 3","New Zealand",2009,"Stage 3","obesity",26.6
"ED 3","New Zealand",2010,"Stage 3","obesity",27.2
"ED 3","New Zealand",2011,"Stage 3","obesity",27.8
"ED 3","New Zealand",2012,"Stage 3","obesity",28.4
"ED 3","New Zealand",2013,"Stage 3","obesity",29
"ED 3","New Zealand",2014,"Stage 3","obesity",29.6
"ED 3","New Zealand",2015,"Stage 3","obesity",30.2
"ED 3","New Zealand",2016,"Stage 3","obesity",30.8
"ED 3","Norway",1980,"Stage 3","obesity",8.9
"ED 3","Norway",1981,"Stage 3","obesity",9.2
"ED 3","Norway",1982,"Stage 3","obesity",9.5
"ED 3","Norway",1983,"Stage 3","obesity",9.8
"ED 3","Norway",1984,"Stage 3","obesity",10.1
"ED 3","Norway",1985,"Stage 3","obesity",10.4
"ED 3","Norway",1986,"Stage 3","obesity",10.7
"ED 3","Norway",1987,"Stage 3","obesity",11
"ED 3","Norway",1988,"Stage 3","obesity",11.3
"ED 3","Norway",1989,"Stage 3","obesity",11.6
"ED 3","Norway",1990,"Stage 3","obesity",11.9
"ED 3","Norway",1991,"Stage 3","obesity",12.3
"ED 3","Norway",1992,"Stage 3","obesity",12.6
"ED 3","Norway",1993,"Stage 3","obesity",13
"ED 3","Norway",1994,"Stage 3","obesity",13.4
"ED 3","Norway",1995,"Stage 3","obesity",13.8
"ED 3","Norway",1996,"Stage 3","obesity",14.2
"ED 3","Norway",1997,"Stage 3","obesity",14.6
"ED 3","Norway",1998,"Stage 3","obesity",15.1
"ED 3","Norway",1999,"Stage 3","obesity",15.5
"ED 3","Norway",2000,"Stage 3","obesity",16
"ED 3","Norway",2001,"Stage 3","obesity",16.4
"ED 3","Norway",2002,"Stage 3","obesity",16.8
"ED 3","Norway",2003,"Stage 3","obesity",17.3
"ED 3","Norway",2004,"Stage 3","obesity",17.7
"ED 3","Norway",2005,"Stage 3","obesity",18.2
"ED 3","Norway",2006,"Stage 3","obesity",18.6
"ED 3","Norway",2007,"Stage 3","obesity",19
"ED 3","Norway",2008,"Stage 3","obesity",19.5
"ED 3","Norway",2009,"Stage 3","obesity",19.9
"ED 3","Norway",2010,"Stage 3","obesity",20.4
"ED 3","Norway",2011,"Stage 3","obesity",20.8
"ED 3","Norway",2012,"Stage 3","obesity",21.3
"ED 3","Norway",2013,"Stage 3","obesity",21.7
"ED 3","Norway",2014,"Stage 3","obesity",22.2
"ED 3","Norway",2015,"Stage 3","obesity",22.6
"ED 3","Norway",2016,"Stage 3","obesity",23.1
"ED 3","Oman",1980,"Stage 2","obesity",7.1
"ED 3","Oman",1981,"Stage 2","obesity",7.5
"ED 3","Oman",1982,"Stage 2","obesity",8
"ED 3","Oman",1983,"Stage 2","obesity",8.5
"ED 3","Oman",1984,"Stage 2","obesity",9
"ED 3","Oman",1985,"Stage 2","obesity",9.6
"ED 3","Oman",1986,"Stage 2","obesity",10.1
"ED 3","Oman",1987,"Stage 2","obesity",10.7
"ED 3","Oman",1988,"Stage 2","obesity",11.3
"ED 3","Oman",1989,"Stage 2","obesity",11.8
"ED 3","Oman",1990,"Stage 2","obesity",12.4
"ED 3","Oman",1991,"Stage 2","obesity",12.9
"ED 3","Oman",1992,"Stage 2","obesity",13.3
"ED 3","Oman",1993,"Stage 2","obesity",13.8
"ED 3","Oman",1994,"Stage 2","obesity",14.3
"ED 3","Oman",1995,"Stage 2","obesity",14.9
"ED 3","Oman",1996,"Stage 2","obesity",15.5
"ED 3","Oman",1997,"Stage 2","obesity",16.2
"ED 3","Oman",1998,"Stage 2","obesity",16.8
"ED 3","Oman",1999,"Stage 2","obesity",17.5
"ED 3","Panama",1980,"Stage 2","obesity",7.1
"ED 3","Panama",1981,"Stage 2","obesity",7.4
"ED 3","Panama",1982,"Stage 2","obesity",7.7
"ED 3","Panama",1983,"Stage 2","obesity",7.9
"ED 3","Panama",1984,"Stage 2","obesity",8.2
"ED 3","Panama",1985,"Stage 2","obesity",8.5
"ED 3","Panama",1986,"Stage 2","obesity",8.8
"ED 3","Panama",1987,"Stage 2","obesity",9.2
"ED 3","Panama",1988,"Stage 2","obesity",9.5
"ED 3","Panama",1989,"Stage 2","obesity",9.8
"ED 3","Panama",1990,"Stage 2","obesity",10.2
"ED 3","Panama",1991,"Stage 2","obesity",10.5
"ED 3","Panama",1992,"Stage 2","obesity",10.9
"ED 3","Panama",1993,"Stage 2","obesity",11.3
"ED 3","Panama",1994,"Stage 2","obesity",11.8
"ED 3","Panama",1995,"Stage 2","obesity",12.2
"ED 3","Panama",1996,"Stage 2","obesity",12.7
"ED 3","Panama",1997,"Stage 2","obesity",13.2
"ED 3","Panama",1998,"Stage 2","obesity",13.7
"ED 3","Panama",1999,"Stage 2","obesity",14.2
"ED 3","Philippines",2010,"Stage 2","obesity",5
"ED 3","Philippines",2011,"Stage 2","obesity",5.2
"ED 3","Philippines",2012,"Stage 2","obesity",5.4
"ED 3","Philippines",2013,"Stage 2","obesity",5.7
"ED 3","Philippines",2014,"Stage 2","obesity",5.9
"ED 3","Philippines",2015,"Stage 2","obesity",6.2
"ED 3","Philippines",2016,"Stage 2","obesity",6.4
"ED 3","Poland",2010,"Stage 2","obesity",20.8
"ED 3","Poland",2011,"Stage 2","obesity",21.2
"ED 3","Poland",2012,"Stage 2","obesity",21.5
"ED 3","Poland",2013,"Stage 2","obesity",21.9
"ED 3","Poland",2014,"Stage 2","obesity",22.3
"ED 3","Poland",2015,"Stage 2","obesity",22.7
"ED 3","Poland",2016,"Stage 2","obesity",23.1
"ED 3","Portugal",1990,"Stage 2","obesity",9.6
"ED 3","Portugal",1991,"Stage 2","obesity",10
"ED 3","Portugal",1992,"Stage 2","obesity",10.4
"ED 3","Portugal",1993,"Stage 2","obesity",10.8
"ED 3","Portugal",1994,"Stage 2","obesity",11.2
"ED 3","Portugal",1995,"Stage 2","obesity",11.6
"ED 3","Portugal",1996,"Stage 2","obesity",12
"ED 3","Portugal",1997,"Stage 2","obesity",12.4
"ED 3","Portugal",1998,"Stage 2","obesity",12.8
"ED 3","Portugal",1999,"Stage 2","obesity",13.3
"ED 3","Portugal",2000,"Stage 2","obesity",13.7
"ED 3","Portugal",2001,"Stage 2","obesity",14.1
"ED 3","Portugal",2002,"Stage 2","obesity",14.6
"ED 3","Portugal",2003,"Stage 2","obesity",15
"ED 3","Portugal",2004,"Stage 2","obesity",15.4
"ED 3","Portugal",2005,"Stage 2","obesity",15.9
"ED 3","Portugal",2006,"Stage 2","obesity",16.3
"ED 3","Portugal",2007,"Stage 2","obesity",16.8
"ED 3","Portugal",2008,"Stage 2","obesity",17.2
"ED 3","Portugal",2009,"Stage 2","obesity",17.7
"ED 3","Portugal",2010,"Stage 3","obesity",18.1
"ED 3","Portugal",2011,"Stage 3","obesity",18.6
"ED 3","Portugal",2012,"Stage 3","obesity",19
"ED 3","Portugal",2013,"Stage 3","obesity",19.5
"ED 3","Portugal",2014,"Stage 3","obesity",19.9
"ED 3","Portugal",2015,"Stage 3","obesity",20.4
"ED 3","Portugal",2016,"Stage 3","obesity",20.8
"ED 3","Romania",2000,"Stage 1","obesity",16.2
"ED 3","Romania",2001,"Stage 1","obesity",16.5
"ED 3","Romania",2002,"Stage 1","obesity",16.8
"ED 3","Romania",2003,"Stage 1","obesity",17.1
"ED 3","Romania",2004,"Stage 1","obesity",17.5
"ED 3","Romania",2005,"Stage 1","obesity",17.8
"ED 3","Romania",2006,"Stage 1","obesity",18.2
