country,name,year_data,decade,data_type,CD,UC,IBD,period,indust_status,labelled_stage
Hong Kong,Shatin and Sai Kung Districts,1994,1990-1999,Incidence,0.31,0.86,1.17,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,1994,1990-1999,Prevalence,0.5,,,1990-2019,Newly,stage1
Hong Kong,Hong Kong,1995,1990-1999,Prevalence,1.97,5.46,7.43,1990-2019,Newly,stage1
Hong Kong,Shatin,1996,1990-1999,Incidence,,4,,1990-2019,Newly,stage1
Hong Kong,Shatin and Sai Kung Districts,1997,1990-1999,Incidence,0.93,0.93,1.86,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,1997,1990-1999,Incidence,,0.329065163,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,1997,1990-1999,Prevalence,,2.177101089,,1990-2019,Newly,stage1
Hong Kong,Hong Kong,1997,1990-1999,Incidence,,0.599611838,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,1998,1990-1999,Prevalence,1.109474916,2.560336272,3.669811188,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,1998,1990-1999,Incidence,,0.431722712,,1990-2019,Newly,stage1
Hong Kong,Hong Kong,1998,1990-1999,Incidence,0.53,1.15,1.68,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,1999,1990-1999,Incidence,,0.318568836,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,1999,1990-1999,Prevalence,,2.832119528,,1990-2019,Newly,stage1
Hong Kong,Shatin,1999,1990-1999,Incidence,,6,,1990-2019,Newly,stage1
Hong Kong,Shatin and Sai Kung Districts,2000,2000-2009,Incidence,0.985784981,1.161818013,2.147602993,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2000,2000-2009,Prevalence,,3.912997354,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2000,2000-2009,Incidence,,1.134946603,,1990-2019,Newly,stage1
Hong Kong,Hong Kong,2000,2000-2009,Prevalence,4.55,10.39,14.94,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2001,2000-2009,Prevalence,,4.646782001,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2001,2000-2009,Incidence,,0.807049044,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2002,2000-2009,Prevalence,1.609095745,5.205969963,6.815065708,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2002,2000-2009,Incidence,,0.588958073,,1990-2019,Newly,stage1
Hong Kong,Shatin,2002,2000-2009,Incidence,,8,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2003,2000-2009,Incidence,,0.285701198,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2003,2000-2009,Prevalence,,5.397621573,,1990-2019,Newly,stage1
Hong Kong,Hong Kong,2003,2000-2009,Incidence,0.66,1.39,2.05,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2004,2000-2009,Incidence,,0.568869759,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2004,2000-2009,Prevalence,,5.833697595,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2005,2000-2009,Incidence,,0.758479864,,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2005,2000-2009,Prevalence,,6.518898895,,1990-2019,Newly,stage1
Hong Kong,Shatin,2005,2000-2009,Incidence,,1.8,,1990-2019,Newly,stage1
Hong Kong,Hong Kong,2005,2000-2009,Prevalence,7.62,16.02,23.64,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2006,2000-2009,Prevalence,2.582426511,6.735825269,9.31825178,1990-2019,Newly,stage1
Hong Kong,Tuen Mun and Yuen Long Districts,2006,2000-2009,Incidence,,0.382581705,,1990-2019,Newly,stage1
Hong Kong,Shatin,2006,2000-2009,Prevalence,,26.5,,1990-2019,Newly,stage1
Hong Kong,Shatin,2006,2000-2009,Incidence,,2.1,,1990-2019,Newly,stage1
Hong Kong,Hong Kong,2008,2000-2009,Incidence,1.06,1.48,2.54,1990-2019,Newly,stage1
Hong Kong,Hong Kong,2010,2010-2019,Prevalence,13.08,21.48,34.56,1990-2019,Newly,stage2
Hong Kong,Hong Kong,2011,2010-2019,Incidence,0.94197039,1.203628832,2.145599221,1990-2019,Newly,stage2
Hong Kong,Northeast and Kowloon East,2012,2010-2019,Incidence,1.222567568,1.631756757,2.854324324,1990-2019,Newly,stage2
Hong Kong,Northeast and Kowloon East,2013,2010-2019,Incidence,1.054054054,1.459459459,2.513513514,1990-2019,Newly,stage2
Hong Kong,Hong Kong,2013,2010-2019,Incidence,1.46,1.66,3.12,1990-2019,Newly,stage2
Hong Kong,Hong Kong,2015,2010-2019,Incidence,3.359589041,,,1990-2019,Newly,stage2
Hong Kong,Hong Kong,2015,2010-2019,Prevalence,18.63,25.37,44,1990-2019,Newly,stage2
Japan,Japan,1955,1950-1959,Incidence,0.002,0.0275,0.0295,1930-1959,Newly,stage1
Japan,Japan,1956,1950-1959,Incidence,0.002,0.0205,0.0225,1930-1959,Newly,stage1
Japan,Japan,1957,1950-1959,Incidence,0.003,0.0185,0.0215,1930-1959,Newly,stage1
Japan,Japan,1958,1950-1959,Incidence,0.002,0.0245,0.0265,1930-1959,Newly,stage1
Japan,Japan,1959,1950-1959,Incidence,0.005,0.029,0.034,1930-1959,Newly,stage1
Japan,Japan,1960,1960-1969,Incidence,0.005,0.027,0.032,1960-1989,Newly,stage1
Japan,Japan,1961,1960-1969,Incidence,0.006,0.026666667,0.032666667,1960-1989,Newly,stage1
Japan,Japan,1962,1960-1969,Incidence,0.004,0.0385,0.0425,1960-1989,Newly,stage1
Japan,Japan,1963,1960-1969,Incidence,0.01,0.046,0.056,1960-1989,Newly,stage1
Japan,Japan,1964,1960-1969,Incidence,0.004,0.0565,0.0605,1960-1989,Newly,stage1
Japan,Japan,1965,1960-1969,Incidence,0.005523662,0.081748739,0.087272402,1960-1989,Newly,stage1
Japan,Japan,1966,1960-1969,Incidence,0.018,0.079,0.097,1960-1989,Newly,stage1
Japan,Japan,1967,1960-1969,Incidence,0.031,0.1165,0.1475,1960-1989,Newly,stage1
Japan,Japan,1968,1960-1969,Incidence,0.034,0.1745,0.2085,1960-1989,Newly,stage1
Japan,Japan,1969,1960-1969,Incidence,0.039,0.185,0.224,1960-1989,Newly,stage1
Japan,Japan,1970,1970-1979,Incidence,0.027218138,0.246743473,0.273961611,1960-1989,Newly,stage1
Japan,Japan,1971,1970-1979,Incidence,0.05,0.3065,0.3565,1960-1989,Newly,stage1
Japan,Japan,1972,1970-1979,Incidence,0.052,0.38,0.432,1960-1989,Newly,stage1
Japan,Japan,1973,1970-1979,Incidence,0.067,0.397,0.464,1960-1989,Newly,stage1
Japan,Japan,1974,1970-1979,Incidence,0.079,0.472,0.551,1960-1989,Newly,stage1
Japan,Japan,1975,1970-1979,Incidence,0.070472533,0.541479625,0.611952157,1960-1989,Newly,stage1
Japan,Japan,1975,1970-1979,Prevalence,,0.716996615,,1960-1989,Newly,stage1
Japan,Japan,1976,1970-1979,Incidence,0.07,0.4015,0.4715,1960-1989,Newly,stage1
Japan,Japan,1976,1970-1979,Prevalence,0.076531158,1.418905254,1.495436412,1960-1989,Newly,stage1
Japan,Japan,1977,1970-1979,Incidence,0.07,0.3215,0.3915,1960-1989,Newly,stage1
Japan,Japan,1977,1970-1979,Prevalence,0.226425954,1.755672009,1.982097963,1960-1989,Newly,stage1
Japan,Japan,1978,1970-1979,Incidence,0.07,0.3215,0.3915,1960-1989,Newly,stage1
Japan,Japan,1978,1970-1979,Prevalence,0.298586748,2.436157191,2.734743939,1960-1989,Newly,stage1
Japan,Japan,1979,1970-1979,Incidence,0.093,0.3075,0.4005,1960-1989,Newly,stage1
Japan,Japan,1979,1970-1979,Prevalence,0.444093216,3.10522983,3.549323046,1960-1989,Newly,stage1
Japan,Japan,1980,1980-1989,Incidence,0.086775236,0.335890175,0.422665411,1960-1989,Newly,stage1
Japan,Japan,1980,1980-1989,Prevalence,0.578864116,3.580554654,4.15941877,1960-1989,Newly,stage1
Japan,Japan,1981,1980-1989,Incidence,,0.34,,1960-1989,Newly,stage1
Japan,Japan,1981,1980-1989,Prevalence,0.65609482,4.075536374,4.731631194,1960-1989,Newly,stage1
Japan,Japan,1982,1980-1989,Incidence,0.083,0.342,0.425,1960-1989,Newly,stage1
Japan,Japan,1982,1980-1989,Prevalence,0.795951656,4.382750611,5.178702267,1960-1989,Newly,stage1
Japan,Japan,1983,1980-1989,Incidence,,,,1960-1989,Newly,stage1
Japan,Japan,1983,1980-1989,Prevalence,1.077825628,5.022102774,6.099928403,1960-1989,Newly,stage1
Japan,Japan,1984,1980-1989,Incidence,,,,1960-1989,Newly,stage1
Japan,Japan,1984,1980-1989,Prevalence,1.713848113,7.319955037,9.03380315,1960-1989,Newly,stage1
Japan,Japan,1985,1980-1989,Prevalence,2.103648454,8.774773876,10.87842233,1960-1989,Newly,stage1
Japan,Japan,1985,1980-1989,Incidence,0.538218948,2.042934726,2.581153674,1960-1989,Newly,stage1
Japan,Japan,1986,1980-1989,Prevalence,2.848767551,10.8612323,13.70999985,1960-1989,Newly,stage1
Japan,Japan,1986,1980-1989,Incidence,0.560774591,,,1960-1989,Newly,stage1
Japan,Japan,1987,1980-1989,Incidence,0.471266132,,,1960-1989,Newly,stage1
Japan,Japan,1987,1980-1989,Prevalence,3.282205973,12.77781136,16.06001733,1960-1989,Newly,stage1
Japan,Japan,1988,1980-1989,Prevalence,3.855256164,14.35616671,18.21142287,1960-1989,Newly,stage1
Japan,Japan,1988,1980-1989,Incidence,0.613345391,,,1960-1989,Newly,stage1
Japan,Japan,1989,1980-1989,Prevalence,4.535359657,16.57685461,21.11221427,1960-1989,Newly,stage1
Japan,Japan,1989,1980-1989,Incidence,0.69241516,,,1960-1989,Newly,stage1
Japan,Japan,1990,1990-1999,Incidence,0.718042059,1.917188339,2.635230398,1990-2019,Newly,stage2
Japan,Japan,1990,1990-1999,Prevalence,5.322399732,18.5470101,23.86940984,1990-2019,Newly,stage2
Japan,Japan,1991,1990-1999,Incidence,0.692445768,1.95,2.642445768,1990-2019,Newly,stage2
Japan,Japan,1991,1990-1999,Prevalence,6.036829542,19.38820329,25.42503284,1990-2019,Newly,stage2
Japan,Japan,1992,1990-1999,Incidence,0.925546953,,,1990-2019,Newly,stage2
Japan,Japan,1992,1990-1999,Prevalence,7.022188477,23.48575336,30.50794184,1990-2019,Newly,stage2
Japan,Japan,1993,1990-1999,Incidence,0.889366817,,,1990-2019,Newly,stage2
Japan,Japan,1993,1990-1999,Prevalence,7.927933667,26.30314378,34.23107744,1990-2019,Newly,stage2
Japan,Japan,1994,1990-1999,Prevalence,8.959317534,29.10994822,38.06926575,1990-2019,Newly,stage2
Japan,Japan,1994,1990-1999,Incidence,1.076530199,,,1990-2019,Newly,stage2
Japan,Japan,1995,1990-1999,Incidence,1.035092771,3.374339098,4.409431868,1990-2019,Newly,stage2
Japan,Japan,1995,1990-1999,Prevalence,9.981100958,32.59276034,42.57386129,1990-2019,Newly,stage2
Japan,Japan,1996,1990-1999,Incidence,1.067558666,,,1990-2019,Newly,stage2
Japan,Japan,1996,1990-1999,Prevalence,11.02696485,36.2969932,47.32395804,1990-2019,Newly,stage2
Japan,Japan,1997,1990-1999,Incidence,1.137180916,,,1990-2019,Newly,stage2
Japan,Japan,1997,1990-1999,Prevalence,12.15357145,40.35691717,52.51048862,1990-2019,Newly,stage2
Japan,Japan,1998,1990-1999,Incidence,1.141464199,,,1990-2019,Newly,stage2
Japan,Japan,1998,1990-1999,Prevalence,13.28141966,44.72635839,58.00777805,1990-2019,Newly,stage2
Japan,Japan,1999,1990-1999,Prevalence,14.20526134,47.50323585,61.70849718,1990-2019,Newly,stage2
Japan,Japan,2000,2000-2009,Prevalence,15.4068835,52.08542117,67.49230467,1990-2019,Newly,stage2
Japan,Japan,2000,2000-2009,Incidence,1.266426612,4.77007621,6.036502822,1990-2019,Newly,stage2
Japan,Japan,2001,2000-2009,Prevalence,16.46571948,56.83096608,73.29668556,1990-2019,Newly,stage2
Japan,Japan,2002,2000-2009,Prevalence,17.11898787,59.90394711,77.02293498,1990-2019,Newly,stage2
Japan,Japan,2003,2000-2009,Prevalence,17.07015116,58.22289454,75.2930457,1990-2019,Newly,stage2
Japan,Japan,2004,2000-2009,Prevalence,18.34774818,59.44558884,77.79333702,1990-2019,Newly,stage2
Japan,Japan,2005,2000-2009,Prevalence,20.44561872,66.67832543,87.12394415,1990-2019,Newly,stage2
Japan,Japan,2006,2000-2009,Prevalence,20.82185756,74.72819845,95.55005601,1990-2019,Newly,stage2
Japan,Japan,2007,2000-2009,Prevalence,22.3597902,80.64887051,103.0086607,1990-2019,Newly,stage2
Japan,Japan,2008,2000-2009,Prevalence,23.76561558,86.89526863,110.6608842,1990-2019,Newly,stage2
Japan,Japan,2009,2000-2009,Prevalence,25.04138378,94.09810242,119.1394862,1990-2019,Newly,stage2
Japan,Japan,2010,2010-2019,Prevalence,25.64991247,97.87202504,123.5219375,1990-2019,Newly,stage2
Japan,Japan,2011,2010-2019,Prevalence,28.08349446,110.7705411,138.8540356,1990-2019,Newly,stage2
Japan,Japan,2012,2010-2019,Prevalence,29.44708647,118.9991828,148.4462693,1990-2019,Newly,stage2
Japan,Japan,2013,2010-2019,Prevalence,31.02384881,129.15641,160.1802588,1990-2019,Newly,stage2
Japan,Japan,2014,2010-2019,Prevalence,33.15163781,141.5728638,174.7245016,1990-2019,Newly,stage2
Japan,Japan,2015,2010-2019,Prevalence,32.32015867,129.8033516,162.1235103,1990-2019,Newly,stage2
Japan,Japan,2015,2010-2019,Incidence,,,,1990-2019,Newly,stage2
Japan,Japan,2016,2010-2019,Prevalence,33.52841627,131.2912576,164.8196739,1990-2019,Newly,stage2
Japan,Japan,2017,2010-2019,Incidence,,,,1990-2019,Newly,stage2
Lithuania,Kaunas Region,2007,2000-2009,Incidence,0.925,7.265,8.19,1990-2019,Newly,stage2
Lithuania,Kaunas Region,2008,2000-2009,Incidence,1.12,5.6,6.72,1990-2019,Newly,stage2
Lithuania,Kaunas Region,2009,2000-2009,Incidence,1.58,7.865,9.445,1990-2019,Newly,stage2
Malaysia,Kuala Lumpur,1985,1980-1989,Incidence,0.059586068,0.297930338,0.357516405,1960-1989,Newly,stage1
Malaysia,Kinta Valley,1990,1990-1999,Incidence,0,0,0,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1991,1990-1999,Incidence,0,0,0,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1992,1990-1999,Incidence,0,0.177125641,0.177125641,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1993,1990-1999,Incidence,0,0,0,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1994,1990-1999,Incidence,0,0.172302391,0.172302391,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1995,1990-1999,Incidence,0,0,0,1990-2019,Newly,stage1
Malaysia,Kuala Lumpur,1995,1990-1999,Incidence,0.082973629,0.398273418,0.481247047,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1996,1990-1999,Incidence,0,0.167610313,0.167610313,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1997,1990-1999,Incidence,0.16550948,0.331018959,0.496528439,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1998,1990-1999,Incidence,0,0.32609245,0.32609245,1990-2019,Newly,stage1
Malaysia,Kinta Valley,1999,1990-1999,Incidence,0,0.321622004,0.321622004,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2000,2000-2009,Incidence,0,0.16074431,0.16074431,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2001,2000-2009,Incidence,0,0.47426556,0.47426556,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2002,2000-2009,Incidence,0,0.310953009,0.310953009,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2003,2000-2009,Incidence,0,0.458723312,0.458723312,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2004,2000-2009,Incidence,0,0.150381367,0.150381367,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2005,2000-2009,Incidence,0.147896614,0.739483072,0.887379686,1990-2019,Newly,stage1
Malaysia,Kuala Lumpur,2005,2000-2009,Incidence,0.22176809,0.408884917,0.630653007,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2006,2000-2009,Incidence,0,0.145453064,0.145453064,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2007,2000-2009,Incidence,0.286099703,0.572199406,0.858299109,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2008,2000-2009,Incidence,0.140686155,0.703430773,0.844116927,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2009,2000-2009,Incidence,0.415085307,0.276723538,0.691808845,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2012,2010-2019,Incidence,0.237343347,0.70703004,0.944373387,1990-2019,Newly,stage1
Malaysia,Kinta VAlley,2013,2010-2019,Prevalence,2.17,7.08,9.25,1990-2019,Newly,stage1
Malaysia,Kinta Valley,2013,2010-2019,Incidence,0.117343347,0.469373387,0.586716733,1990-2019,Newly,stage1
Malaysia,Kuala Lumpur,2014,2010-2019,Incidence,0.53857198,0.923266252,1.461838232,1990-2019,Newly,stage1
Malaysia,Kuala Lumpur,2018,2010-2019,Prevalence,7.36,15.67,23.03,1990-2019,Newly,stage1
Romania,Romania,2003,2000-2009,Incidence,0.391737907,0.751215044,1.142952951,1990-2019,Newly,stage1
Romania,Romania,2003,2000-2009,Prevalence,1.170605038,1.87573327,3.046338308,1990-2019,Newly,stage1
Romania,Romania,2012,2010-2019,Incidence,0.382700771,0.537418302,0.920119073,1990-2019,Newly,stage1
Russia,Zabaykalsky Krai,2017,2010-2019,Incidence,,1.578947,,1990-2019,Newly,stage2
Russia,Zabaykalsky Krai,2018,2010-2019,Incidence,,2.333333,,1990-2019,Newly,stage2
Russia,Zabaykalsky Krai,2019,2010-2019,Incidence,,3.438596,,1990-2019,Newly,stage2
Serbia,Zvezdara,1993,1990-1999,Incidence,1.296327073,1.811533987,3.10786106,1990-2019,Newly,stage2
Singapore,Singapore,1990,1990-1999,Prevalence,1.28,8.56,9.84,1990-2019,Newly,stage1
Singapore,Singapore,1996,1990-1999,Prevalence,3.699234611,6.517699076,10.21693369,1990-2019,Newly,stage1
Singapore,Singapore,2012,2010-2019,Incidence,0.397368421,0.658947368,1.056315789,1990-2019,Newly,stage1
Singapore,Singapore,2013,2010-2019,Incidence,0.473684211,0.736842105,1.210526316,1990-2019,Newly,stage1
Slovakia,Slovakia,1994,1990-1999,Prevalence,6.638206908,,,1990-2019,Newly,stage2
South Korea,Songpa-gu,1986,1980-1989,Incidence,0,0.253333333,0.253333333,1960-1989,Newly,stage1
South Korea,Songpa-gu,1987,1980-1989,Incidence,0,0.15,0.15,1960-1989,Newly,stage1
South Korea,Songpa-gu,1988,1980-1989,Incidence,0.095,0.233333333,0.328333333,1960-1989,Newly,stage1
South Korea,Songpa-gu,1989,1980-1989,Incidence,0.01,0.403333333,0.413333333,1960-1989,Newly,stage1
South Korea,Songpa-gu,1990,1990-1999,Incidence,0.065,0.553333333,0.618333333,1990-2019,Newly,stage1
South Korea,Songpa-gu,1991,1990-1999,Incidence,0.195,0.806666667,1.001666667,1990-2019,Newly,stage1
South Korea,Songpa-gu,1992,1990-1999,Incidence,0.265,0.646666667,0.911666667,1990-2019,Newly,stage1
South Korea,Songpa-gu,1993,1990-1999,Incidence,0.185,0.703333333,0.888333333,1990-2019,Newly,stage1
South Korea,Songpa-gu,1994,1990-1999,Incidence,0.195,0.876666667,1.071666667,1990-2019,Newly,stage1
South Korea,Songpa-gu,1995,1990-1999,Incidence,0.18,1.226666667,1.406666667,1990-2019,Newly,stage2
South Korea,Songpa-gu,1996,1990-1999,Incidence,0.36,1.49,1.85,1990-2019,Newly,stage2
South Korea,Songpa-gu,1997,1990-1999,Incidence,0.3,1.723333333,2.023333333,1990-2019,Newly,stage2
South Korea,Songpa-gu,1997,1990-1999,Prevalence,,7.8,,1990-2019,Newly,stage2
South Korea,Songpa-gu,1998,1990-1999,Incidence,0.245,1.71,1.955,1990-2019,Newly,stage2
South Korea,Songpa-gu,1999,1990-1999,Incidence,0.58,1.76,2.34,1990-2019,Newly,stage2
South Korea,Songpa-gu,2000,2000-2009,Incidence,0.685,1.96,2.645,1990-2019,Newly,stage2
South Korea,Songpa-gu,2001,2000-2009,Incidence,0.97,2.51,3.48,1990-2019,Newly,stage2
South Korea,Songpa-gu,2002,2000-2009,Incidence,1.14,2.825,3.965,1990-2019,Newly,stage2
South Korea,Songpa-gu,2003,2000-2009,Incidence,1.145,3.785,4.93,1990-2019,Newly,stage2
South Korea,Songpa-gu,2004,2000-2009,Incidence,1.365,3.345,4.71,1990-2019,Newly,stage2
South Korea,Songpa-gu,2005,2000-2009,Prevalence,11.24,30.87,42.11,1990-2019,Newly,stage2
South Korea,Songpa-gu,2005,2000-2009,Incidence,1.28,3.655,4.935,1990-2019,Newly,stage2
South Korea,South Korea,2005,2000-2009,Incidence,1.4,3.6,5,1990-2019,Newly,stage2
South Korea,South Korea,2006,2000-2009,Incidence,3.812728241,7.331878685,11.14460693,1990-2019,Newly,stage2
South Korea,Songpa-gu,2006,2000-2009,Incidence,1.72,4.78,6.5,1990-2019,Newly,stage2
South Korea,South Korea,2006,2000-2009,Prevalence,9.841942574,24.79224877,34.63419134,1990-2019,Newly,stage2
South Korea,South Korea,2007,2000-2009,Incidence,3.443104338,7.251461768,10.69456611,1990-2019,Newly,stage2
South Korea,Songpa-gu,2007,2000-2009,Incidence,1.97,4.46,6.43,1990-2019,Newly,stage2
South Korea,South Korea,2007,2000-2009,Prevalence,11.08523006,27.85915111,38.94438117,1990-2019,Newly,stage2
South Korea,South Korea,2008,2000-2009,Incidence,3.648783037,8.067592783,11.71637582,1990-2019,Newly,stage2
South Korea,Songpa-gu,2008,2000-2009,Incidence,1.55,5.56,7.11,1990-2019,Newly,stage2
South Korea,South Korea,2008,2000-2009,Prevalence,12.59100336,48.81063197,61.40163533,1990-2019,Newly,stage2
South Korea,South Korea,2009,2000-2009,Incidence,3.538988307,6.311237825,9.850226131,1990-2019,Newly,stage2
South Korea,Songpa-gu,2009,2000-2009,Incidence,1.77,5.2,6.97,1990-2019,Newly,stage2
South Korea,South Korea,2009,2000-2009,Prevalence,15.14301647,48.40542156,63.54843803,1990-2019,Newly,stage2
South Korea,South Korea,2010,2010-2019,Incidence,2.701587628,4.798762022,7.50034965,1990-2019,Newly,stage2
South Korea,South Korea,2010,2010-2019,Prevalence,17.76438789,47.8210814,65.58546929,1990-2019,Newly,stage2
South Korea,Songpa-gu,2010,2010-2019,Incidence,1.95,5.38,7.33,1990-2019,Newly,stage2
South Korea,South Korea,2011,2010-2019,Incidence,2.948983031,5.259773621,8.208756652,1990-2019,Newly,stage2
South Korea,South Korea,2011,2010-2019,Prevalence,19.83367342,50.93044312,70.76411654,1990-2019,Newly,stage2
South Korea,Songpa-gu,2011,2010-2019,Incidence,2.34,5.64,7.98,1990-2019,Newly,stage2
South Korea,South Korea,2012,2010-2019,Incidence,3.09376382,5.0111534,8.10491722,1990-2019,Newly,stage2
